date,stock_code,stock_name,shares,weight
2026-06-20,2603,長榮,9341600,9.35
2026-06-20,2327,國巨,8071360,8.08
2026-06-20,3711,日月光投控,7537340,7.53
2026-06-20,2891,中信金,7252070,7.26
2026-06-20,2301,光寶科,5703520,5.71
2026-06-20,3034,聯詠,5409220,5.41
2026-06-20,2357,華碩,4211630,4.21
2026-06-20,2882,國泰金,3716820,3.72
2026-06-19,3711,日月光投控,48216380,48.21
2026-06-19,2408,南亞科,14562810,14.56
2026-06-19,2881,富邦金,11248550,11.25
2026-06-19,2609,陽明,6092280,6.1
2026-06-19,2327,國巨,5154670,5.15
2026-06-19,2382,廣達,4782060,4.79
2026-06-19,2317,鴻海,4160880,4.17
2026-06-19,2379,瑞昱,3347710,3.35
2026-06-19,2603,長榮,2425290,2.42
2026-06-18,2891,中信金,29407360,29.41
2026-06-18,2603,長榮,13318240,13.32
2026-06-18,2382,廣達,12673980,12.68
2026-06-18,2609,陽明,12116249,12.12
2026-06-18,2308,台達電,11507260,11.51
2026-06-18,2882,國泰金,10123980,10.13
2026-06-18,2454,聯發科,8173250,8.18
2026-06-18,3231,緯創,2652690,2.65
2026-06-17,2454,聯發科,13444170,13.44
2026-06-17,2408,南亞科,13329680,13.32
2026-06-17,2603,長榮,12976830,12.98
2026-06-17,3711,日月光投控,10237080,10.24
2026-06-17,2330,台積電,8426700,8.43
2026-06-17,2308,台達電,7461750,7.47
2026-06-17,2881,富邦金,7298470,7.3
2026-06-17,2317,鴻海,6922320,6.92
2026-06-17,3231,緯創,6689160,6.68
2026-06-17,2891,中信金,6046740,6.05
2026-06-17,2327,國巨,4889970,4.89
2026-06-17,2379,瑞昱,2278999,2.28
2026-06-16,3711,日月光投控,13951289,13.95
2026-06-16,2881,富邦金,13859849,13.85
2026-06-16,2308,台達電,13407620,13.41
2026-06-16,2301,光寶科,12200710,12.2
2026-06-16,2454,聯發科,11439330,11.44
2026-06-16,2317,鴻海,9229710,9.23
2026-06-16,3231,緯創,8719580,8.71
2026-06-16,2882,國泰金,7635769,7.63
2026-06-16,2609,陽明,7373300,7.38
2026-06-16,2327,國巨,2192920,2.2
2026-06-15,2330,台積電,22536310,22.53
2026-06-15,2609,陽明,14645540,14.64
2026-06-15,2454,聯發科,12380140,12.39
2026-06-15,2308,台達電,12075140,12.07
2026-06-15,3034,聯詠,11291839,11.29
2026-06-15,2327,國巨,7863310,7.87
2026-06-15,2882,國泰金,7747450,7.75
2026-06-15,3711,日月光投控,6420060,6.43
2026-06-15,2603,長榮,5022990,5.03
2026-06-14,2308,台達電,25481949,25.49
2026-06-14,3231,緯創,13327700,13.33
2026-06-14,3034,聯詠,12277560,12.28
2026-06-14,2609,陽明,12261330,12.26
2026-06-14,2317,鴻海,10896640,10.89
2026-06-14,2891,中信金,10060250,10.06
2026-06-14,2301,光寶科,9948910,9.95
2026-06-14,2454,聯發科,5736730,5.74
2026-06-13,2882,國泰金,14070740,14.07
2026-06-13,2301,光寶科,13019729,13.02
2026-06-13,2603,長榮,12452190,12.45
2026-06-13,2891,中信金,11715850,11.72
2026-06-13,2382,廣達,9941269,9.94
2026-06-13,2330,台積電,9353720,9.35
2026-06-13,2609,陽明,9199200,9.2
2026-06-13,2317,鴻海,7956300,7.95
2026-06-13,2327,國巨,5852330,5.86
2026-06-13,2408,南亞科,3725350,3.72
2026-06-13,2379,瑞昱,2729170,2.72
2026-06-12,2881,富邦金,38578620,38.57
2026-06-12,2882,國泰金,12432970,12.43
2026-06-12,2357,華碩,12120959,12.12
2026-06-12,3711,日月光投控,11622600,11.62
2026-06-12,2382,廣達,8967570,8.96
2026-06-12,2379,瑞昱,7929629,7.92
2026-06-12,2330,台積電,5143809,5.14
2026-06-12,2317,鴻海,3249580,3.24
2026-06-11,2327,國巨,23505000,23.5
2026-06-11,3711,日月光投控,12226700,12.22
2026-06-11,3231,緯創,10019980,10.02
2026-06-11,2891,中信金,9888860,9.89
2026-06-11,2382,廣達,9545170,9.55
2026-06-11,2330,台積電,7855340,7.86
2026-06-11,2882,國泰金,6817590,6.82
2026-06-11,2357,華碩,6236830,6.24
2026-06-11,2603,長榮,5700340,5.7
2026-06-11,2317,鴻海,4944070,4.94
2026-06-11,2881,富邦金,3262589,3.26
2026-06-10,2327,國巨,14789630,14.79
2026-06-10,2317,鴻海,13859029,13.85
2026-06-10,2454,聯發科,13139460,13.13
2026-06-10,2308,台達電,11807300,11.81
2026-06-10,2881,富邦金,10118410,10.11
2026-06-10,3034,聯詠,9215050,9.22
2026-06-10,2379,瑞昱,7823370,7.82
2026-06-10,3231,緯創,7444760,7.45
2026-06-10,2357,華碩,5106610,5.1
2026-06-10,3711,日月光投控,4017169,4.02
2026-06-10,2301,光寶科,2691130,2.7
2026-06-09,2327,國巨,36372930,36.38
2026-06-09,2330,台積電,11049540,11.05
2026-06-09,2881,富邦金,10882300,10.88
2026-06-09,2454,聯發科,10856869,10.86
2026-06-09,3231,緯創,9166100,9.16
2026-06-09,2382,廣達,7438519,7.43
2026-06-09,2301,光寶科,7406740,7.41
2026-06-09,3034,聯詠,6833140,6.83
2026-06-08,2881,富邦金,45770670,45.78
2026-06-08,2454,聯發科,14698270,14.69
2026-06-08,2327,國巨,12244550,12.25
2026-06-08,2408,南亞科,8307770,8.31
2026-06-08,2317,鴻海,6619310,6.61
2026-06-08,2357,華碩,5162600,5.16
2026-06-08,3231,緯創,4518940,4.51
2026-06-08,2609,陽明,2683470,2.69
2026-06-07,2382,廣達,36372990,36.37
2026-06-07,2882,國泰金,14662650,14.67
2026-06-07,2330,台積電,14085250,14.08
2026-06-07,2379,瑞昱,13595820,13.59
2026-06-07,3711,日月光投控,8946660,8.94
2026-06-07,2881,富邦金,4522840,4.52
2026-06-07,2317,鴻海,3059240,3.06
2026-06-07,2327,國巨,2659820,2.66
2026-06-07,2454,聯發科,2108769,2.11
2026-06-06,2382,廣達,14443509,14.45
2026-06-06,2454,聯發科,13401130,13.41
2026-06-06,2891,中信金,13246589,13.24
2026-06-06,2327,國巨,11135130,11.14
2026-06-06,3034,聯詠,8982940,8.98
2026-06-06,2308,台達電,8869809,8.87
2026-06-06,2301,光寶科,8389870,8.38
2026-06-06,2881,富邦金,8148500,8.14
2026-06-06,2379,瑞昱,4575590,4.58
2026-06-06,2317,鴻海,4225299,4.22
2026-06-06,2609,陽明,2409720,2.4
2026-06-06,3711,日月光投控,2191570,2.19
2026-06-05,2330,台積電,56676060,56.68
2026-06-05,2308,台達電,9963000,9.97
2026-06-05,3231,緯創,9815900,9.81
2026-06-05,2301,光寶科,8598340,8.6
2026-06-05,2891,中信金,6845659,6.85
2026-06-05,2454,聯發科,3407700,3.41
2026-06-05,2357,華碩,2393100,2.39
2026-06-05,2317,鴻海,2290560,2.29
2026-06-04,2881,富邦金,41697420,41.7
2026-06-04,2308,台達電,14210000,14.21
2026-06-04,3034,聯詠,11314090,11.32
2026-06-04,3711,日月光投控,10088360,10.09
2026-06-04,2408,南亞科,9643470,9.65
2026-06-04,2603,長榮,5487460,5.49
2026-06-04,2891,中信金,4645780,4.64
2026-06-04,2379,瑞昱,2901650,2.9
2026-06-03,2603,長榮,17655980,17.65
2026-06-03,3034,聯詠,14660250,14.67
2026-06-03,2454,聯發科,14032709,14.03
2026-06-03,2891,中信金,11737940,11.74
2026-06-03,2327,國巨,11607410,11.6
2026-06-03,2382,廣達,11377030,11.37
2026-06-03,2317,鴻海,9208150,9.21
2026-06-03,2330,台積電,6662150,6.66
2026-06-03,2357,華碩,3069430,3.07
2026-05-27,2887,台新金,6940000,0.0
2026-05-27,2891,中信金,3828000,0.0
2026-05-27,2885,元大金,3507000,0.0
2026-05-27,2882,國泰金,2747000,0.0
2026-05-27,2881,富邦金,2638025,0.0
2026-05-27,2303,聯電,2572000,0.0
2026-05-27,3045,台灣大,1851000,0.0
2026-05-27,2382,廣達,968000,0.0
2026-05-27,3036,文曄,663000,0.0
2026-05-27,2330,台積電,138000,0.0
2026-05-26,2379,瑞昱,24662890,24.67
2026-05-26,2891,中信金,13270270,13.28
2026-05-26,2382,廣達,12545439,12.54
2026-05-26,2882,國泰金,8690830,8.7
2026-05-26,2408,南亞科,8585920,8.58
2026-05-26,2317,鴻海,7588450,7.58
2026-05-26,2454,聯發科,6912800,6.92
2026-05-26,3034,聯詠,5410100,5.41
2026-05-26,3711,日月光投控,5058410,5.05
2026-05-26,3231,緯創,3102290,3.11
2026-05-26,2603,長榮,2100300,2.1
2026-05-26,2327,國巨,2063230,2.06
2026-05-25,2379,瑞昱,14321700,14.33
2026-05-25,3231,緯創,13410520,13.41
2026-05-25,2609,陽明,11751820,11.75
2026-05-25,2882,國泰金,11561630,11.56
2026-05-25,2881,富邦金,9669720,9.66
2026-05-25,2382,廣達,9269540,9.27
2026-05-25,2454,聯發科,8419820,8.42
2026-05-25,2330,台積電,6711830,6.72
2026-05-25,2308,台達電,5317550,5.32
2026-05-25,2317,鴻海,3759089,3.76
2026-05-25,2891,中信金,3288110,3.29
2026-05-25,3034,聯詠,2508109,2.51
2026-05-24,2603,長榮,13365070,13.36
2026-05-24,2301,光寶科,13111359,13.12
2026-05-24,2382,廣達,12523740,12.53
2026-05-24,2308,台達電,11930780,11.94
2026-05-24,2330,台積電,11405700,11.4
2026-05-24,3231,緯創,10063690,10.07
2026-05-24,2317,鴻海,8784570,8.79
2026-05-24,2891,中信金,6240880,6.24
2026-05-24,2379,瑞昱,5321900,5.33
2026-05-24,2357,華碩,4625500,4.63
2026-05-24,2882,國泰金,1449710,1.44
2026-05-24,2881,富邦金,1156740,1.15
