date,stock_code,stock_name,shares,weight
2026-07-05,2603,長榮,13524000,13.53
2026-07-05,2357,華碩,12954550,12.95
2026-07-05,3231,緯創,11493010,11.5
2026-07-05,2881,富邦金,11017630,11.01
2026-07-05,2308,台達電,10851760,10.85
2026-07-05,2330,台積電,9311870,9.31
2026-07-05,2379,瑞昱,8496530,8.5
2026-07-05,2327,國巨,7381059,7.39
2026-07-05,2882,國泰金,6881520,6.88
2026-07-05,2609,陽明,4414920,4.42
2026-07-05,2317,鴻海,3669770,3.66
2026-07-04,2308,台達電,18300660,18.31
2026-07-04,2881,富邦金,13979950,13.98
2026-07-04,2382,廣達,13963020,13.97
2026-07-04,2891,中信金,10243780,10.24
2026-07-04,2327,國巨,10124870,10.12
2026-07-04,2330,台積電,8357569,8.35
2026-07-04,2454,聯發科,6193190,6.19
2026-07-04,2379,瑞昱,5095530,5.09
2026-07-04,2603,長榮,4486190,4.48
2026-07-04,2882,國泰金,3639380,3.64
2026-07-04,2408,南亞科,2833100,2.84
2026-07-04,3711,日月光投控,2793120,2.79
2026-07-03,2330,台積電,31225539,31.22
2026-07-03,3711,日月光投控,12021070,12.02
2026-07-03,2317,鴻海,11457040,11.46
2026-07-03,2609,陽明,10968970,10.97
2026-07-03,2382,廣達,10078530,10.08
2026-07-03,2301,光寶科,9623980,9.63
2026-07-03,2454,聯發科,8449620,8.45
2026-07-03,2379,瑞昱,3220440,3.22
2026-07-03,2357,華碩,2946150,2.95
2026-07-02,2603,長榮,39063800,39.06
2026-07-02,2357,華碩,13914030,13.91
2026-07-02,2327,國巨,10532730,10.54
2026-07-02,2609,陽明,9194370,9.19
2026-07-02,2317,鴻海,7619440,7.62
2026-07-02,2330,台積電,7269550,7.26
2026-07-02,2379,瑞昱,6214010,6.22
2026-07-02,2881,富邦金,4065040,4.07
2026-07-02,2454,聯發科,2131120,2.13
2026-07-01,3231,緯創,22806540,22.81
2026-07-01,2609,陽明,13872600,13.88
2026-07-01,2379,瑞昱,11001010,11.01
2026-07-01,2308,台達電,10385880,10.39
2026-07-01,2454,聯發科,10138450,10.14
2026-07-01,3034,聯詠,8144720,8.14
2026-07-01,2327,國巨,7719719,7.72
2026-07-01,2882,國泰金,6824970,6.83
2026-07-01,3711,日月光投控,6052979,6.06
2026-07-01,2301,光寶科,3026160,3.02
2026-06-30,2609,陽明,14596430,14.59
2026-06-30,3034,聯詠,13560610,13.56
2026-06-30,2882,國泰金,13384260,13.38
2026-06-30,2301,光寶科,12413570,12.41
2026-06-30,3711,日月光投控,11573830,11.58
2026-06-30,2330,台積電,11506670,11.5
2026-06-30,2408,南亞科,8680080,8.68
2026-06-30,2454,聯發科,4075370,4.08
2026-06-30,2382,廣達,3835950,3.83
2026-06-30,3231,緯創,3233950,3.24
2026-06-30,2308,台達電,3156070,3.15
2026-06-29,2454,聯發科,12249710,12.25
2026-06-29,2408,南亞科,12228060,12.22
2026-06-29,3231,緯創,11593500,11.59
2026-06-29,3034,聯詠,10670860,10.68
2026-06-29,2330,台積電,9483060,9.49
2026-06-29,2603,長榮,8268210,8.27
2026-06-29,2609,陽明,8162029,8.17
2026-06-29,2382,廣達,7627700,7.62
2026-06-29,2881,富邦金,6053229,6.06
2026-06-29,2327,國巨,5712660,5.72
2026-06-29,2882,國泰金,4470600,4.47
2026-06-29,2891,中信金,3458320,3.46
2026-06-28,2882,國泰金,14266730,14.26
2026-06-28,2317,鴻海,13936910,13.94
2026-06-28,3711,日月光投控,13718960,13.72
2026-06-28,2301,光寶科,11170170,11.17
2026-06-28,3034,聯詠,10353710,10.36
2026-06-28,2330,台積電,10206240,10.2
2026-06-28,2327,國巨,9475210,9.48
2026-06-28,2308,台達電,4553890,4.55
2026-06-28,2357,華碩,3859419,3.86
2026-06-28,2881,富邦金,3401150,3.4
2026-06-28,2454,聯發科,2810040,2.81
2026-06-28,2603,長榮,2251460,2.25
2026-06-27,2881,富邦金,51499270,51.5
2026-06-27,2317,鴻海,10243460,10.24
2026-06-27,2308,台達電,8188190,8.19
2026-06-27,3034,聯詠,7804990,7.81
2026-06-27,2327,國巨,6752219,6.76
2026-06-27,2408,南亞科,5120500,5.13
2026-06-27,3711,日月光投控,2882690,2.88
2026-06-27,2382,廣達,2682620,2.68
2026-06-27,2603,長榮,2551380,2.55
2026-06-27,2330,台積電,2267510,2.26
2026-06-26,3034,聯詠,28051130,28.05
2026-06-26,2330,台積電,14456290,14.46
2026-06-26,2881,富邦金,14337990,14.33
2026-06-26,2382,廣達,12205040,12.2
2026-06-26,2301,光寶科,10215490,10.21
2026-06-26,2357,華碩,8243010,8.24
2026-06-26,2454,聯發科,8154210,8.15
2026-06-26,2308,台達電,4364180,4.36
2026-06-25,2317,鴻海,30046450,30.04
2026-06-25,2882,國泰金,11680809,11.69
2026-06-25,2357,華碩,10393270,10.4
2026-06-25,2330,台積電,9539759,9.54
2026-06-25,2454,聯發科,8229470,8.23
2026-06-25,3231,緯創,7637650,7.64
2026-06-25,2891,中信金,6773140,6.77
2026-06-25,3034,聯詠,5888589,5.89
2026-06-25,2379,瑞昱,4165850,4.16
2026-06-25,2609,陽明,2934880,2.94
2026-06-25,2301,光寶科,2703410,2.7
2026-06-24,2357,華碩,17747640,17.75
2026-06-24,3231,緯創,10473600,10.48
2026-06-24,2882,國泰金,10301540,10.3
2026-06-24,2408,南亞科,9945400,9.95
2026-06-24,3034,聯詠,9413050,9.42
2026-06-24,2603,長榮,8877669,8.87
2026-06-24,2609,陽明,8367589,8.36
2026-06-24,2327,國巨,7847000,7.85
2026-06-24,2881,富邦金,6143450,6.15
2026-06-24,2891,中信金,5580580,5.59
2026-06-24,2382,廣達,5280490,5.28
2026-06-23,3231,緯創,30568040,30.57
2026-06-23,2327,國巨,14669590,14.67
2026-06-23,2317,鴻海,12292100,12.29
2026-06-23,2891,中信金,11260350,11.26
2026-06-23,2609,陽明,9690359,9.7
2026-06-23,3711,日月光投控,8690830,8.7
2026-06-23,2308,台達電,6498490,6.5
2026-06-23,2603,長榮,6303369,6.31
2026-06-22,3034,聯詠,47157110,47.16
2026-06-22,3231,緯創,14145380,14.15
2026-06-22,3711,日月光投控,9272360,9.28
2026-06-22,2882,國泰金,8175229,8.17
2026-06-22,2327,國巨,5855130,5.86
2026-06-22,2330,台積電,4876030,4.87
2026-06-22,2357,華碩,4619210,4.61
2026-06-22,2379,瑞昱,3822070,3.83
2026-06-22,2881,富邦金,2063330,2.07
2026-06-21,2330,台積電,13756920,13.75
2026-06-21,2357,華碩,13561430,13.57
2026-06-21,2382,廣達,10895050,10.89
2026-06-21,2327,國巨,10626029,10.62
2026-06-21,2379,瑞昱,10285470,10.29
2026-06-21,2317,鴻海,8877710,8.88
2026-06-21,2603,長榮,7580069,7.59
2026-06-21,2609,陽明,7105480,7.11
2026-06-21,2408,南亞科,6761389,6.76
2026-06-21,2881,富邦金,5357510,5.35
2026-06-21,2454,聯發科,2791869,2.8
2026-06-21,2882,國泰金,2393950,2.39
2026-06-20,3231,緯創,41526510,41.52
2026-06-20,2382,廣達,11708590,11.7
2026-06-20,2609,陽明,10222590,10.22
2026-06-20,2891,中信金,9803420,9.8
2026-06-20,2308,台達電,8226800,8.23
2026-06-20,2379,瑞昱,7139620,7.13
2026-06-20,2881,富邦金,5940580,5.94
2026-06-20,2317,鴻海,5464920,5.46
2026-06-19,2308,台達電,22426240,22.43
2026-06-19,2327,國巨,13618740,13.61
2026-06-19,2379,瑞昱,13223990,13.23
2026-06-19,2330,台積電,10361450,10.36
2026-06-19,2382,廣達,10321200,10.32
2026-06-19,2357,華碩,10011380,10.01
2026-06-19,3034,聯詠,6857180,6.86
2026-06-19,2603,長榮,5250570,5.26
2026-06-19,2454,聯發科,5048030,5.05
2026-06-19,2408,南亞科,2865130,2.87
2026-06-18,2882,國泰金,35303730,35.31
2026-06-18,2881,富邦金,14464360,14.46
2026-06-18,2301,光寶科,12686819,12.69
2026-06-18,2609,陽明,9461870,9.46
2026-06-18,2357,華碩,8922570,8.92
2026-06-18,3231,緯創,7696860,7.7
2026-06-18,3034,聯詠,6877690,6.88
2026-06-18,2317,鴻海,2499180,2.49
2026-06-18,2603,長榮,2095599,2.09
2026-06-17,3231,緯創,47945840,47.94
2026-06-17,2881,富邦金,14172030,14.17
2026-06-17,2308,台達電,12077720,12.08
2026-06-17,2408,南亞科,7507050,7.51
2026-06-17,2382,廣達,7217650,7.21
2026-06-17,2301,光寶科,4805980,4.8
2026-06-17,2882,國泰金,3892150,3.89
2026-06-17,2379,瑞昱,2394460,2.4
2026-06-16,2454,聯發科,22402960,22.41
2026-06-16,2330,台積電,11128210,11.12
2026-06-16,3034,聯詠,10900280,10.9
2026-06-16,3711,日月光投控,10565690,10.56
2026-06-16,2308,台達電,9539920,9.53
2026-06-16,2603,長榮,9140740,9.15
2026-06-16,2327,國巨,8995020,8.99
2026-06-16,2609,陽明,8206310,8.21
2026-06-16,2357,華碩,7032120,7.03
2026-06-16,2379,瑞昱,2098040,2.1
2026-06-15,2603,長榮,44598430,44.6
2026-06-15,2891,中信金,11998430,12.0
2026-06-15,2301,光寶科,11804870,11.81
2026-06-15,2327,國巨,9603420,9.6
2026-06-15,3711,日月光投控,9153190,9.15
2026-06-15,2408,南亞科,4867710,4.87
2026-06-15,3034,聯詠,4160020,4.17
2026-06-15,2317,鴻海,3800530,3.8
2026-06-14,2357,華碩,12765660,12.76
2026-06-14,2454,聯發科,11671020,11.68
2026-06-14,2327,國巨,11135230,11.13
2026-06-14,3231,緯創,10706510,10.71
2026-06-14,2603,長榮,10445620,10.45
2026-06-14,2330,台積電,10109540,10.11
2026-06-14,2382,廣達,10076110,10.07
2026-06-14,2301,光寶科,8263800,8.27
2026-06-14,2891,中信金,4804510,4.8
2026-06-14,2882,國泰金,3956989,3.96
2026-06-14,2408,南亞科,3499020,3.5
2026-06-14,3034,聯詠,2569790,2.56
2026-06-13,2327,國巨,26572580,26.57
2026-06-13,2408,南亞科,11957820,11.95
2026-06-13,2330,台積電,10991500,11.0
2026-06-13,2317,鴻海,8918740,8.91
2026-06-13,2882,國泰金,8457630,8.45
2026-06-13,3034,聯詠,6296830,6.29
2026-06-13,2308,台達電,6130800,6.13
2026-06-13,2603,長榮,5977130,5.98
2026-06-13,3231,緯創,5850180,5.85
2026-06-13,2357,華碩,5633820,5.63
2026-06-13,2301,光寶科,3233240,3.24
2026-06-12,2327,國巨,43256410,43.26
2026-06-12,2317,鴻海,11308550,11.3
2026-06-12,2882,國泰金,11001200,11.0
2026-06-12,3711,日月光投控,10411310,10.42
2026-06-12,2609,陽明,8614840,8.61
2026-06-12,2891,中信金,6539280,6.53
2026-06-12,3231,緯創,5737210,5.74
2026-06-12,2308,台達電,3147770,3.14
2026-06-11,2317,鴻海,33415679,33.41
2026-06-11,2882,國泰金,14277849,14.28
2026-06-11,2891,中信金,13217360,13.22
2026-06-11,2327,國巨,12781320,12.78
2026-06-11,3034,聯詠,12436080,12.44
2026-06-11,2609,陽明,5993480,6.0
2026-06-11,2308,台達電,5839490,5.84
2026-06-11,3231,緯創,2023379,2.03
2026-06-10,2379,瑞昱,13824620,13.83
2026-06-10,2408,南亞科,13311440,13.31
2026-06-10,2603,長榮,13262689,13.27
2026-06-10,2609,陽明,12003160,12.0
2026-06-10,2330,台積電,9866950,9.86
2026-06-10,2891,中信金,9442190,9.44
2026-06-10,3034,聯詠,7682719,7.68
2026-06-10,2881,富邦金,7164560,7.16
2026-06-10,2382,廣達,6164970,6.17
2026-06-10,2882,國泰金,5280050,5.28
2026-06-10,2317,鴻海,2006580,2.0
2026-06-09,2382,廣達,14367080,14.36
2026-06-09,2609,陽明,13828350,13.83
2026-06-09,3231,緯創,13575170,13.57
2026-06-09,3034,聯詠,12824160,12.83
2026-06-09,2330,台積電,12354479,12.36
2026-06-09,3711,日月光投控,10678260,10.67
2026-06-09,2301,光寶科,9343060,9.35
2026-06-09,2327,國巨,5414440,5.41
2026-06-09,2882,國泰金,5294810,5.29
2026-06-09,2603,長榮,2337980,2.33
2026-06-08,2891,中信金,26361170,26.36
2026-06-08,2357,華碩,14114490,14.11
2026-06-08,2301,光寶科,13889020,13.89
2026-06-08,2454,聯發科,12090880,12.09
2026-06-08,2327,國巨,11752480,11.75
2026-06-08,2317,鴻海,7116340,7.12
2026-06-08,2379,瑞昱,6818149,6.81
2026-06-08,2881,富邦金,4523010,4.52
2026-06-08,2408,南亞科,3349250,3.35
2026-06-07,2408,南亞科,27069170,27.06
2026-06-07,2609,陽明,13981600,13.99
2026-06-07,2603,長榮,12321350,12.32
2026-06-07,2881,富邦金,12231870,12.24
2026-06-07,2891,中信金,11046140,11.04
2026-06-07,3711,日月光投控,8985560,8.98
2026-06-07,2357,華碩,7195950,7.2
2026-06-07,2317,鴻海,7166970,7.17
2026-06-06,2357,華碩,14952210,14.96
2026-06-06,2882,國泰金,13852979,13.85
2026-06-06,2609,陽明,13065460,13.06
2026-06-06,2330,台積電,10506450,10.51
2026-06-06,2408,南亞科,10333430,10.33
2026-06-06,2603,長榮,9755970,9.76
2026-06-06,3034,聯詠,7830010,7.84
2026-06-06,2881,富邦金,5999420,5.99
2026-06-06,3231,緯創,5086420,5.08
2026-06-06,2454,聯發科,4218460,4.21
2026-06-06,2327,國巨,2318040,2.31
2026-06-06,2308,台達電,2096010,2.1
2026-06-05,2603,長榮,24835480,24.83
2026-06-05,2330,台積電,10449490,10.45
2026-06-05,2609,陽明,10336010,10.33
2026-06-05,2881,富邦金,9964610,9.96
2026-06-05,2327,國巨,8749320,8.75
2026-06-05,2357,華碩,6729890,6.73
2026-06-05,3711,日月光投控,6282470,6.28
2026-06-05,2408,南亞科,6021320,6.02
2026-06-05,2882,國泰金,5742670,5.74
2026-06-05,2454,聯發科,5273080,5.27
2026-06-05,3034,聯詠,3437870,3.43
2026-06-05,2308,台達電,2205360,2.21
2026-06-04,2408,南亞科,18690030,18.69
2026-06-04,3034,聯詠,14888180,14.88
2026-06-04,2603,長榮,10727640,10.73
2026-06-04,2330,台積電,10395420,10.4
2026-06-04,2357,華碩,9294940,9.29
2026-06-04,2382,廣達,8691660,8.69
2026-06-04,2891,中信金,8459530,8.45
2026-06-04,2379,瑞昱,7199900,7.2
2026-06-04,3711,日月光投控,5492380,5.49
2026-06-04,2308,台達電,3551170,3.56
2026-06-04,2301,光寶科,2622020,2.62
2026-06-03,2327,國巨,15810640,15.81
2026-06-03,3231,緯創,12882700,12.88
2026-06-03,2330,台積電,10919880,10.91
2026-06-03,2881,富邦金,10783690,10.79
2026-06-03,3711,日月光投控,10200510,10.21
2026-06-03,2357,華碩,9793549,9.79
2026-06-03,2379,瑞昱,8812280,8.81
2026-06-03,2408,南亞科,6404510,6.4
2026-06-03,2308,台達電,5827230,5.82
2026-06-03,2382,廣達,5796980,5.79
2026-06-03,3034,聯詠,2788370,2.79
2026-05-27,3034,聯詠,14733260,14.73
2026-05-27,2603,長榮,13765349,13.77
2026-05-27,3231,緯創,13711280,13.71
2026-05-27,2327,國巨,13333390,13.33
2026-05-27,2317,鴻海,12370600,12.38
2026-05-27,2882,國泰金,8088840,8.09
2026-05-27,2408,南亞科,7796810,7.79
2026-05-27,2330,台積電,6345330,6.35
2026-05-27,2357,華碩,5872300,5.88
2026-05-27,2379,瑞昱,3966760,3.97
2026-05-26,2317,鴻海,17330900,17.33
2026-05-26,2357,華碩,14852390,14.85
2026-05-26,2327,國巨,14006770,14.01
2026-05-26,3034,聯詠,13381070,13.39
2026-05-26,2382,廣達,9618100,9.62
2026-05-26,2881,富邦金,9529010,9.53
2026-05-26,2603,長榮,9021800,9.03
2026-05-26,3711,日月光投控,7148520,7.15
2026-05-26,3231,緯創,3024140,3.02
2026-05-26,2408,南亞科,2066310,2.07
2026-05-25,2609,陽明,57471060,57.48
2026-05-25,2327,國巨,12493480,12.49
2026-05-25,3034,聯詠,6276519,6.27
2026-05-25,3711,日月光投控,5939980,5.93
2026-05-25,2891,中信金,5643730,5.64
2026-05-25,2408,南亞科,5467310,5.47
2026-05-25,2454,聯發科,3838669,3.84
2026-05-25,2603,長榮,2881130,2.88
2026-05-24,2408,南亞科,45875350,45.88
2026-05-24,2891,中信金,11987130,11.99
2026-05-24,2330,台積電,11539520,11.53
2026-05-24,3034,聯詠,8858050,8.85
2026-05-24,2603,長榮,7904270,7.91
2026-05-24,2308,台達電,7645180,7.64
2026-05-24,3711,日月光投控,3691400,3.7
2026-05-24,2379,瑞昱,2494590,2.5
