date,stock_code,stock_name,shares,weight
2026-06-30,2454,聯發科,10195030,10.2
2026-06-30,2317,鴻海,7272260,7.28
2026-06-30,3034,聯詠,5455140,5.45
2026-06-30,2301,光寶科,5141129,5.14
2026-06-30,2327,國巨,4390960,4.4
2026-06-30,2882,國泰金,3575150,3.58
2026-06-30,2357,華碩,2662560,2.66
2026-06-30,2330,台積電,2225310,2.23
2026-06-29,2454,聯發科,23755260,23.76
2026-06-29,2357,華碩,14403890,14.41
2026-06-29,2408,南亞科,12835679,12.84
2026-06-29,2603,長榮,12109840,12.11
2026-06-29,2881,富邦金,9939680,9.93
2026-06-29,2379,瑞昱,6325920,6.32
2026-06-29,2317,鴻海,6295320,6.3
2026-06-29,2301,光寶科,4276819,4.27
2026-06-29,2882,國泰金,3949119,3.94
2026-06-29,3034,聯詠,3490830,3.49
2026-06-29,2382,廣達,2638370,2.63
2026-06-28,2308,台達電,34580480,34.59
2026-06-28,2327,國巨,14361830,14.37
2026-06-28,2603,長榮,13783760,13.78
2026-06-28,2408,南亞科,8097550,8.09
2026-06-28,2891,中信金,7643270,7.65
2026-06-28,3711,日月光投控,7528289,7.52
2026-06-28,2882,國泰金,6295280,6.3
2026-06-28,3034,聯詠,5533620,5.54
2026-06-28,2301,光寶科,2158110,2.16
2026-06-27,2308,台達電,42203630,42.2
2026-06-27,2603,長榮,11879980,11.88
2026-06-27,2881,富邦金,11291569,11.29
2026-06-27,3034,聯詠,9969310,9.96
2026-06-27,3231,緯創,9117459,9.12
2026-06-27,2454,聯發科,7167560,7.16
2026-06-27,2882,國泰金,4218280,4.21
2026-06-27,2382,廣達,4180889,4.18
2026-06-26,2408,南亞科,16929910,16.92
2026-06-26,2301,光寶科,13561980,13.56
2026-06-26,2330,台積電,13121580,13.13
2026-06-26,2454,聯發科,10773280,10.78
2026-06-26,2891,中信金,9883940,9.89
2026-06-26,2382,廣達,9685870,9.69
2026-06-26,2308,台達電,9160730,9.17
2026-06-26,2327,國巨,7953070,7.95
2026-06-26,2609,陽明,3452040,3.45
2026-06-26,3034,聯詠,3061070,3.07
2026-06-26,2357,華碩,2385540,2.39
2026-06-25,2327,國巨,44240750,44.25
2026-06-25,3711,日月光投控,14277820,14.27
2026-06-25,2379,瑞昱,13371650,13.38
2026-06-25,2317,鴻海,6890830,6.89
2026-06-25,3231,緯創,6226690,6.22
2026-06-25,2881,富邦金,5994070,6.0
2026-06-25,2382,廣達,5068800,5.06
2026-06-25,2330,台積電,3923860,3.93
2026-06-24,2609,陽明,55506080,55.5
2026-06-24,2327,國巨,13162040,13.17
2026-06-24,2882,國泰金,11264880,11.27
2026-06-24,2454,聯發科,5588300,5.58
2026-06-24,2308,台達電,4653110,4.65
2026-06-24,2330,台積電,4177199,4.18
2026-06-24,2603,長榮,3118820,3.12
2026-06-24,2891,中信金,2525720,2.53
2026-06-23,2408,南亞科,45001030,45.01
2026-06-23,2379,瑞昱,11427600,11.42
2026-06-23,2330,台積電,10273450,10.27
2026-06-23,3231,緯創,8946960,8.95
2026-06-23,3034,聯詠,5907660,5.9
2026-06-23,2301,光寶科,5329070,5.32
2026-06-23,2603,長榮,3994890,3.99
2026-06-23,2317,鴻海,3637970,3.63
2026-06-23,3711,日月光投控,3231260,3.24
2026-06-23,2609,陽明,2270410,2.27
2026-06-22,2882,國泰金,15031529,15.03
2026-06-22,2317,鴻海,14127430,14.13
2026-06-22,2881,富邦金,13276279,13.27
2026-06-22,2408,南亞科,12627769,12.62
2026-06-22,2382,廣達,11701490,11.71
2026-06-22,3231,緯創,11110819,11.11
2026-06-22,3711,日月光投控,10798720,10.79
2026-06-22,2603,長榮,5851700,5.86
2026-06-22,2609,陽明,2750570,2.75
2026-06-22,2330,台積電,2726850,2.73
2026-06-21,2881,富邦金,42654610,42.65
2026-06-21,2408,南亞科,13118259,13.12
2026-06-21,2317,鴻海,9894720,9.9
2026-06-21,3034,聯詠,8157890,8.15
2026-06-21,2382,廣達,8125090,8.13
2026-06-21,2327,國巨,6511759,6.52
2026-06-21,2357,華碩,4318980,4.32
2026-06-21,2330,台積電,3849629,3.84
2026-06-21,2308,台達電,3377360,3.37
2026-06-20,3711,日月光投控,32333960,32.34
2026-06-20,2454,聯發科,14747050,14.74
2026-06-20,2882,國泰金,13062430,13.07
2026-06-20,2357,華碩,10604940,10.61
2026-06-20,2408,南亞科,10306080,10.3
2026-06-20,3231,緯創,9316140,9.32
2026-06-20,2317,鴻海,4853849,4.85
2026-06-20,2308,台達電,2751910,2.75
2026-06-20,2881,富邦金,2028450,2.02
2026-06-19,2357,華碩,41574800,41.58
2026-06-19,2317,鴻海,11087980,11.08
2026-06-19,2881,富邦金,9574530,9.57
2026-06-19,2308,台達電,8909970,8.9
2026-06-19,2891,中信金,8680900,8.69
2026-06-19,2301,光寶科,7714259,7.72
2026-06-19,2454,聯發科,6111070,6.11
2026-06-19,3711,日月光投控,3619850,3.62
2026-06-19,2382,廣達,2737620,2.73
2026-06-18,2881,富邦金,34392510,34.39
2026-06-18,2609,陽明,14491269,14.5
2026-06-18,2891,中信金,12748270,12.75
2026-06-18,3231,緯創,9092680,9.09
2026-06-18,2382,廣達,9005880,9.01
2026-06-18,2317,鴻海,5744730,5.75
2026-06-18,2308,台達電,4449040,4.45
2026-06-18,2327,國巨,2657040,2.65
2026-06-18,2357,華碩,2650760,2.66
2026-06-18,3711,日月光投控,2474800,2.47
2026-06-18,2379,瑞昱,2287499,2.28
2026-06-17,3231,緯創,15026299,15.03
2026-06-17,2379,瑞昱,13934580,13.94
2026-06-17,2382,廣達,12958920,12.96
2026-06-17,2408,南亞科,11575900,11.58
2026-06-17,2881,富邦金,10706780,10.7
2026-06-17,3034,聯詠,9714490,9.71
2026-06-17,2308,台達電,7713109,7.72
2026-06-17,2454,聯發科,6672430,6.68
2026-06-17,2882,國泰金,5202070,5.21
2026-06-17,2891,中信金,3384599,3.38
2026-06-17,2327,國巨,3087809,3.09
2026-06-16,2357,華碩,23925670,23.92
2026-06-16,2408,南亞科,14824499,14.83
2026-06-16,3231,緯創,13550450,13.55
2026-06-16,3034,聯詠,12342030,12.35
2026-06-16,2379,瑞昱,10450320,10.45
2026-06-16,2327,國巨,8377070,8.38
2026-06-16,2454,聯發科,4751090,4.75
2026-06-16,2317,鴻海,3448910,3.44
2026-06-16,2609,陽明,3354250,3.36
2026-06-16,2882,國泰金,2780600,2.79
2026-06-16,2382,廣達,2183350,2.18
2026-06-15,2881,富邦金,13195279,13.19
2026-06-15,3034,聯詠,12662520,12.67
2026-06-15,2379,瑞昱,12183260,12.19
2026-06-15,2882,國泰金,10755450,10.76
2026-06-15,3711,日月光投控,10292780,10.29
2026-06-15,2308,台達電,9705859,9.7
2026-06-15,2603,長榮,9035460,9.03
2026-06-15,3231,緯創,6282750,6.28
2026-06-15,2891,中信金,6206470,6.2
2026-06-15,2357,華碩,5961750,5.96
2026-06-15,2327,國巨,3735250,3.73
2026-06-14,2327,國巨,14550770,14.56
2026-06-14,2382,廣達,13890600,13.9
2026-06-14,2882,國泰金,13262540,13.26
2026-06-14,2603,長榮,12115969,12.12
2026-06-14,3711,日月光投控,10523510,10.52
2026-06-14,3231,緯創,9335630,9.33
2026-06-14,2891,中信金,8210290,8.21
2026-06-14,2454,聯發科,5694960,5.69
2026-06-14,2308,台達電,4430470,4.44
2026-06-14,2408,南亞科,3597580,3.6
2026-06-14,2881,富邦金,2347250,2.35
2026-06-14,2609,陽明,2018300,2.02
2026-06-13,2408,南亞科,23902250,23.91
2026-06-13,2357,華碩,14999110,15.0
2026-06-13,2454,聯發科,14632690,14.64
2026-06-13,2308,台達電,12845990,12.85
2026-06-13,2301,光寶科,10800940,10.8
2026-06-13,2881,富邦金,9909790,9.91
2026-06-13,2609,陽明,6930760,6.94
2026-06-13,2891,中信金,5944590,5.95
2026-06-12,2327,國巨,19780000,19.79
2026-06-12,2454,聯發科,13953170,13.96
2026-06-12,2881,富邦金,11437180,11.43
2026-06-12,2609,陽明,11361260,11.36
2026-06-12,2379,瑞昱,11069510,11.06
2026-06-12,2891,中信金,10927440,10.92
2026-06-12,2408,南亞科,9320070,9.32
2026-06-12,2301,光寶科,8710500,8.72
2026-06-12,2317,鴻海,3442710,3.44
2026-06-11,3711,日月光投控,28081330,28.09
2026-06-11,2308,台達電,14735510,14.74
2026-06-11,2327,國巨,11369700,11.37
2026-06-11,2881,富邦金,10933930,10.94
2026-06-11,2454,聯發科,8702240,8.7
2026-06-11,3231,緯創,8079390,8.07
2026-06-11,2408,南亞科,6109110,6.11
2026-06-11,2379,瑞昱,3413820,3.42
2026-06-11,2301,光寶科,3244360,3.24
2026-06-11,2330,台積電,2939860,2.93
2026-06-11,2882,國泰金,2397080,2.39
2026-06-10,2882,國泰金,25581659,25.58
2026-06-10,2357,華碩,11709660,11.71
2026-06-10,3034,聯詠,10342940,10.34
2026-06-10,2327,國巨,10292200,10.29
2026-06-10,2308,台達電,9009030,9.01
2026-06-10,2301,光寶科,7371130,7.38
2026-06-10,2603,長榮,7119100,7.11
2026-06-10,2317,鴻海,6143690,6.14
2026-06-10,3231,緯創,5418670,5.42
2026-06-10,3711,日月光投控,3840199,3.84
2026-06-10,2379,瑞昱,3188790,3.18
2026-06-09,3711,日月光投控,34701020,34.7
2026-06-09,2379,瑞昱,11995840,11.99
2026-06-09,2327,國巨,10552210,10.55
2026-06-09,2330,台積電,10317080,10.31
2026-06-09,3231,緯創,9695410,9.69
2026-06-09,2882,國泰金,8681830,8.69
2026-06-09,2301,光寶科,8376160,8.37
2026-06-09,2382,廣達,5696600,5.7
2026-06-08,3034,聯詠,14889980,14.88
2026-06-08,2301,光寶科,14569600,14.56
2026-06-08,2609,陽明,13813730,13.81
2026-06-08,2603,長榮,12627449,12.62
2026-06-08,2382,廣達,9901360,9.9
2026-06-08,2327,國巨,8881480,8.89
2026-06-08,2882,國泰金,6715940,6.72
2026-06-08,2454,聯發科,5455700,5.45
2026-06-08,2881,富邦金,5092050,5.1
2026-06-08,2317,鴻海,4259580,4.25
2026-06-08,2330,台積電,3824080,3.82
2026-06-07,3231,緯創,14195669,14.2
2026-06-07,2454,聯發科,12534800,12.53
2026-06-07,2609,陽明,11846750,11.85
2026-06-07,3711,日月光投控,11515260,11.52
2026-06-07,2327,國巨,11452819,11.45
2026-06-07,2408,南亞科,10522430,10.53
2026-06-07,2881,富邦金,6759649,6.76
2026-06-07,2301,光寶科,6284020,6.29
2026-06-07,2891,中信金,6074000,6.08
2026-06-07,2330,台積電,4937540,4.94
2026-06-07,2603,長榮,2000960,2.0
2026-06-07,2357,華碩,1842770,1.85
2026-06-06,2609,陽明,14053090,14.05
2026-06-06,2882,國泰金,13113919,13.12
2026-06-06,2317,鴻海,12475870,12.47
2026-06-06,3231,緯創,12388960,12.38
2026-06-06,3034,聯詠,11402230,11.41
2026-06-06,2891,中信金,9617450,9.61
2026-06-06,2301,光寶科,7418080,7.41
2026-06-06,2308,台達電,7240189,7.25
2026-06-06,3711,日月光投控,3996210,4.0
2026-06-06,2408,南亞科,3655820,3.65
2026-06-06,2379,瑞昱,2563750,2.56
2026-06-06,2330,台積電,2080669,2.09
2026-06-05,2308,台達電,14506130,14.51
2026-06-05,2891,中信金,14429450,14.42
2026-06-05,2357,華碩,12831060,12.83
2026-06-05,2881,富邦金,12052070,12.05
2026-06-05,3711,日月光投控,11877719,11.87
2026-06-05,2317,鴻海,9918690,9.92
2026-06-05,2882,國泰金,8521100,8.52
2026-06-05,2609,陽明,6209920,6.21
2026-06-05,3034,聯詠,4565099,4.56
2026-06-05,2408,南亞科,2657760,2.65
2026-06-05,2379,瑞昱,2466740,2.46
2026-06-04,2891,中信金,39158869,39.15
2026-06-04,2408,南亞科,14193519,14.2
2026-06-04,2881,富邦金,8734720,8.74
2026-06-04,2382,廣達,8593240,8.6
2026-06-04,2379,瑞昱,7784230,7.78
2026-06-04,3231,緯創,7486980,7.48
2026-06-04,3034,聯詠,7083640,7.09
2026-06-04,2357,華碩,3488430,3.49
2026-06-04,2603,長榮,3466240,3.47
2026-06-03,2317,鴻海,50225580,50.23
2026-06-03,3034,聯詠,12445240,12.45
2026-06-03,2891,中信金,9662360,9.67
2026-06-03,2357,華碩,6606530,6.6
2026-06-03,2408,南亞科,6542320,6.54
2026-06-03,2882,國泰金,6414370,6.41
2026-06-03,2379,瑞昱,5094890,5.1
2026-06-03,2603,長榮,3002410,3.0
2026-05-27,3264,欣銓,9176000,3.79
2026-05-27,3105,穩懋,4039000,4.07
2026-05-27,5536,未知,3804000,7.59
2026-05-27,6139,亞翔,2813000,4.1
2026-05-27,2330,台積電,1937000,8.01
2026-05-27,3491,昇達科,980000,3.67
2026-05-27,2454,聯發科,873000,7.29
2026-05-27,2360,致茂,835000,3.94
2026-05-27,2345,智邦,816000,3.85
2026-05-27,6223,旺矽,312000,3.59
2026-05-26,3711,日月光投控,14398740,14.39
2026-05-26,2317,鴻海,13456800,13.46
2026-05-26,2881,富邦金,12169650,12.17
2026-05-26,3231,緯創,11628920,11.62
2026-05-26,2408,南亞科,11458409,11.45
2026-05-26,3034,聯詠,8484580,8.48
2026-05-26,2891,中信金,7109250,7.11
2026-05-26,2308,台達電,5507680,5.5
2026-05-26,2609,陽明,4586770,4.59
2026-05-26,2454,聯發科,4237950,4.23
2026-05-26,2379,瑞昱,3741770,3.75
2026-05-26,2301,光寶科,3252960,3.25
2026-05-25,2301,光寶科,31080680,31.09
2026-05-25,2609,陽明,11849250,11.85
2026-05-25,2408,南亞科,11698699,11.69
2026-05-25,3034,聯詠,10003360,10.01
2026-05-25,2881,富邦金,8658160,8.66
2026-05-25,2308,台達電,7686899,7.68
2026-05-25,2330,台積電,6437620,6.43
2026-05-25,2891,中信金,4432340,4.44
2026-05-25,2327,國巨,3254560,3.25
2026-05-25,3231,緯創,2458830,2.46
2026-05-25,2882,國泰金,2436060,2.44
2026-05-24,2882,國泰金,17151560,17.15
2026-05-24,3231,緯創,14976240,14.97
2026-05-24,2609,陽明,12610589,12.61
2026-05-24,2379,瑞昱,11819090,11.81
2026-05-24,2881,富邦金,9778510,9.77
2026-05-24,2408,南亞科,7718950,7.71
2026-05-24,2317,鴻海,6860990,6.87
2026-05-24,2327,國巨,6561059,6.56
2026-05-24,2301,光寶科,5651180,5.66
2026-05-24,2382,廣達,3894640,3.89
2026-05-24,2308,台達電,2996900,3.0
