date,stock_code,stock_name,shares,weight
2026-08-15,2603,長榮,13898650,13.89
2026-08-15,2382,廣達,12230180,12.24
2026-08-15,3034,聯詠,9502440,9.5
2026-08-15,2454,聯發科,9443110,9.44
2026-08-15,2301,光寶科,8849820,8.85
2026-08-15,2308,台達電,8806930,8.8
2026-08-15,2408,南亞科,7392860,7.4
2026-08-15,2891,中信金,6131630,6.13
2026-08-15,3711,日月光投控,3520170,3.53
2026-08-15,2609,陽明,3304370,3.3
2026-08-15,2882,國泰金,2920900,2.92
2026-08-14,2408,南亞科,26546419,26.54
2026-08-14,2327,國巨,12274390,12.28
2026-08-14,3034,聯詠,12136040,12.14
2026-08-14,3231,緯創,11832860,11.83
2026-08-14,2379,瑞昱,10949030,10.94
2026-08-14,2603,長榮,10890640,10.9
2026-08-14,2357,華碩,4648340,4.64
2026-08-14,2882,國泰金,3776540,3.78
2026-08-14,2891,中信金,3601650,3.61
2026-08-14,2609,陽明,3341490,3.34
2026-08-13,2357,華碩,35412420,35.41
2026-08-13,3231,緯創,12304800,12.3
2026-08-13,2301,光寶科,9179350,9.17
2026-08-13,3711,日月光投控,8987520,8.98
2026-08-13,2891,中信金,8377220,8.37
2026-08-13,2379,瑞昱,5935520,5.94
2026-08-13,2408,南亞科,5710910,5.71
2026-08-13,2881,富邦金,4999900,5.0
2026-08-13,2327,國巨,3229560,3.22
2026-08-13,2603,長榮,2992940,3.0
2026-08-13,2330,台積電,2907560,2.9
2026-08-12,2609,陽明,13788360,13.79
2026-08-12,3231,緯創,13038290,13.03
2026-08-12,2357,華碩,11628560,11.63
2026-08-12,2327,國巨,10867569,10.86
2026-08-12,2408,南亞科,10356300,10.36
2026-08-12,3711,日月光投控,10295360,10.29
2026-08-12,2317,鴻海,9157340,9.16
2026-08-12,2382,廣達,8113519,8.12
2026-08-12,2308,台達電,5082540,5.08
2026-08-12,2454,聯發科,4330000,4.32
2026-08-12,2881,富邦金,3368070,3.36
2026-08-11,2327,國巨,33701690,33.7
2026-08-11,3711,日月光投控,13995490,13.99
2026-08-11,2891,中信金,10560750,10.56
2026-08-11,2408,南亞科,10176540,10.18
2026-08-11,2317,鴻海,8192460,8.19
2026-08-11,3231,緯創,7103990,7.11
2026-08-11,2330,台積電,5284390,5.29
2026-08-11,2382,廣達,4027719,4.02
2026-08-11,2301,光寶科,3979540,3.98
2026-08-11,2379,瑞昱,2984270,2.98
2026-08-10,2379,瑞昱,31419160,31.41
2026-08-10,2308,台達電,13189180,13.18
2026-08-10,2330,台積電,12597400,12.6
2026-08-10,2327,國巨,8837790,8.83
2026-08-10,2301,光寶科,8489870,8.48
2026-08-10,3231,緯創,8479850,8.48
2026-08-10,2891,中信金,7358380,7.36
2026-08-10,2881,富邦金,5573710,5.57
2026-08-10,2317,鴻海,4086520,4.09
2026-08-09,2382,廣達,29497900,29.5
2026-08-09,2882,國泰金,14152290,14.15
2026-08-09,2301,光寶科,11420220,11.43
2026-08-09,2881,富邦金,10574950,10.58
2026-08-09,3231,緯創,9170350,9.18
2026-08-09,2357,華碩,8853030,8.85
2026-08-09,2330,台積電,7127220,7.12
2026-08-09,2609,陽明,6877180,6.88
2026-08-09,2454,聯發科,2306250,2.31
2026-08-08,2327,國巨,38990290,39.0
2026-08-08,2891,中信金,13623259,13.62
2026-08-08,2609,陽明,11057590,11.06
2026-08-08,2317,鴻海,8853910,8.85
2026-08-08,2454,聯發科,8264479,8.26
2026-08-08,2603,長榮,8161380,8.16
2026-08-08,2308,台達電,5551890,5.56
2026-08-08,2882,國泰金,5497320,5.49
2026-08-07,2330,台積電,14188240,14.18
2026-08-07,2609,陽明,12450230,12.45
2026-08-07,2382,廣達,10841550,10.85
2026-08-07,3711,日月光投控,10413480,10.41
2026-08-07,3034,聯詠,9763850,9.76
2026-08-07,2454,聯發科,8663000,8.67
2026-08-07,2881,富邦金,8152460,8.16
2026-08-07,2357,華碩,8135080,8.14
2026-08-07,3231,緯創,6979280,6.98
2026-08-07,2408,南亞科,4836740,4.84
2026-08-07,2327,國巨,2841110,2.85
2026-08-07,2317,鴻海,2713230,2.71
2026-08-06,2408,南亞科,26018870,26.01
2026-08-06,2330,台積電,12730260,12.74
2026-08-06,2379,瑞昱,12043000,12.05
2026-08-06,3711,日月光投控,11344139,11.35
2026-08-06,2357,華碩,8975150,8.98
2026-08-06,3034,聯詠,6244190,6.24
2026-08-06,2603,長榮,4917040,4.91
2026-08-06,2382,廣達,4064020,4.07
2026-08-06,2308,台達電,3892090,3.9
2026-08-06,2891,中信金,3836399,3.84
2026-08-06,2327,國巨,3710650,3.71
2026-08-06,2301,光寶科,2199580,2.2
2026-08-05,3037,欣興,2497000,5.71
2026-08-05,8996,高力,1630000,3.98
2026-08-05,2330,台積電,1406000,7.98
2026-08-05,2345,智邦,1080000,6.08
2026-08-05,3017,奇鋐,1002000,6.45
2026-08-05,3665,未知,991000,5.51
2026-08-05,3008,大立光,520000,5.61
2026-08-05,2383,台光電,466000,5.77
2026-08-05,6223,旺矽,326000,4.8
2026-08-05,2059,川湖,293000,6.55
2026-08-04,2609,陽明,28884440,28.89
2026-08-04,2357,華碩,13531370,13.53
2026-08-04,2382,廣達,11970270,11.98
2026-08-04,2603,長榮,10676800,10.67
2026-08-04,2301,光寶科,9109060,9.1
2026-08-04,2308,台達電,7563830,7.56
2026-08-04,2317,鴻海,6411889,6.42
2026-08-04,2330,台積電,4626130,4.62
2026-08-04,2379,瑞昱,4328430,4.32
2026-08-04,2327,國巨,2916570,2.91
2026-08-03,2317,鴻海,20884220,20.88
2026-08-03,2408,南亞科,14755040,14.75
2026-08-03,2882,國泰金,13719270,13.71
2026-08-03,2609,陽明,13213340,13.22
2026-08-03,2881,富邦金,8879590,8.88
2026-08-03,2891,中信金,8344079,8.35
2026-08-03,2308,台達電,8192810,8.19
2026-08-03,3034,聯詠,5118760,5.12
2026-08-03,2382,廣達,4793390,4.79
2026-08-03,2603,長榮,2103149,2.11
2026-08-02,2603,長榮,17546080,17.55
2026-08-02,2609,陽明,14971780,14.98
2026-08-02,2881,富邦金,13587020,13.59
2026-08-02,2301,光寶科,13500480,13.51
2026-08-02,3711,日月光投控,10411760,10.42
2026-08-02,2379,瑞昱,9221840,9.22
2026-08-02,2382,廣達,7929240,7.93
2026-08-02,2882,國泰金,7008430,7.01
2026-08-02,3034,聯詠,5783480,5.79
2026-08-01,2382,廣達,55659680,55.65
2026-08-01,2379,瑞昱,9813950,9.82
2026-08-01,2881,富邦金,9373370,9.38
2026-08-01,3231,緯創,7539770,7.53
2026-08-01,2408,南亞科,7384400,7.38
2026-08-01,2308,台達電,4686199,4.68
2026-08-01,2317,鴻海,3399990,3.4
2026-08-01,2882,國泰金,2156250,2.16
2026-07-31,2603,長榮,25477110,25.47
2026-07-31,2891,中信金,13915190,13.91
2026-07-31,2330,台積電,12663730,12.67
2026-07-31,2379,瑞昱,12547579,12.54
2026-07-31,2308,台達電,12527340,12.53
2026-07-31,2454,聯發科,10515400,10.52
2026-07-31,2301,光寶科,8337600,8.33
2026-07-31,3231,緯創,4037620,4.03
2026-07-30,2317,鴻海,36223490,36.22
2026-07-30,2408,南亞科,13569750,13.57
2026-07-30,2301,光寶科,9911530,9.91
2026-07-30,2327,國巨,9827640,9.82
2026-07-30,2603,長榮,9642490,9.65
2026-07-30,2882,國泰金,9584530,9.59
2026-07-30,2379,瑞昱,7556600,7.56
2026-07-30,2382,廣達,3682550,3.68
2026-07-29,2408,南亞科,43756550,43.76
2026-07-29,2308,台達電,14967890,14.96
2026-07-29,3034,聯詠,9643770,9.65
2026-07-29,2301,光寶科,8257240,8.25
2026-07-29,2609,陽明,7685069,7.68
2026-07-29,2379,瑞昱,6056069,6.06
2026-07-29,2881,富邦金,3769609,3.76
2026-07-29,2382,廣達,3012710,3.02
2026-07-29,2454,聯發科,2850930,2.86
2026-07-28,2308,台達電,15989280,15.99
2026-07-28,2379,瑞昱,13229580,13.22
2026-07-28,2327,國巨,11921170,11.93
2026-07-28,2301,光寶科,11340579,11.35
2026-07-28,2408,南亞科,8034469,8.04
2026-07-28,2882,國泰金,7845000,7.85
2026-07-28,2317,鴻海,7052040,7.06
2026-07-28,2382,廣達,6872370,6.87
2026-07-28,2357,華碩,6156370,6.15
2026-07-28,2454,聯發科,5092700,5.1
2026-07-28,2881,富邦金,3639900,3.63
2026-07-28,3711,日月光投控,2815810,2.81
2026-07-27,2301,光寶科,14622660,14.62
2026-07-27,2330,台積電,13992720,14.0
2026-07-27,2308,台達電,12960790,12.96
2026-07-27,2379,瑞昱,11128600,11.13
2026-07-27,3231,緯創,10086300,10.08
2026-07-27,2603,長榮,9750470,9.76
2026-07-27,2317,鴻海,9187540,9.19
2026-07-27,2454,聯發科,8630340,8.64
2026-07-27,3711,日月光投控,5456480,5.46
2026-07-27,2408,南亞科,4155260,4.16
2026-07-26,2357,華碩,25512340,25.52
2026-07-26,2308,台達電,14559710,14.56
2026-07-26,3034,聯詠,11297019,11.29
2026-07-26,2379,瑞昱,8958470,8.95
2026-07-26,3231,緯創,8381330,8.38
2026-07-26,2603,長榮,7545200,7.55
2026-07-26,2317,鴻海,6890140,6.89
2026-07-26,2330,台積電,6063760,6.07
2026-07-26,2408,南亞科,5206000,5.2
2026-07-26,2454,聯發科,3019450,3.02
2026-07-26,2882,國泰金,2564399,2.57
2026-07-25,2330,台積電,14033379,14.03
2026-07-25,2881,富邦金,12799710,12.8
2026-07-25,2301,光寶科,12683999,12.69
2026-07-25,2308,台達電,10001900,10.0
2026-07-25,3711,日月光投控,9490640,9.49
2026-07-25,3231,緯創,8358089,8.36
2026-07-25,2382,廣達,7195100,7.2
2026-07-25,2379,瑞昱,6283640,6.29
2026-07-25,2454,聯發科,6176669,6.18
2026-07-25,2882,國泰金,6114020,6.12
2026-07-25,2891,中信金,4754920,4.75
2026-07-25,2408,南亞科,2084019,2.09
2026-07-24,2603,長榮,14305660,14.3
2026-07-24,3711,日月光投控,14302940,14.31
2026-07-24,2881,富邦金,14190160,14.19
2026-07-24,2317,鴻海,12499640,12.5
2026-07-24,2308,台達電,11504310,11.5
2026-07-24,2882,國泰金,9842259,9.85
2026-07-24,2891,中信金,7535430,7.53
2026-07-24,3034,聯詠,6523149,6.52
2026-07-24,2609,陽明,5735300,5.73
2026-07-24,2301,光寶科,3567639,3.57
2026-07-23,3034,聯詠,14712260,14.71
2026-07-23,2882,國泰金,13578330,13.58
2026-07-23,2408,南亞科,11218970,11.22
2026-07-23,2891,中信金,9787529,9.79
2026-07-23,2382,廣達,8970490,8.98
2026-07-23,2454,聯發科,7945680,7.95
2026-07-23,3711,日月光投控,6920350,6.92
2026-07-23,2330,台積電,5895780,5.9
2026-07-23,2317,鴻海,5819300,5.81
2026-07-23,2603,長榮,5699960,5.7
2026-07-23,2301,光寶科,4772190,4.78
2026-07-23,2609,陽明,4659520,4.66
2026-07-22,3711,日月光投控,33829410,33.82
2026-07-22,3034,聯詠,13844390,13.84
2026-07-22,2408,南亞科,13674000,13.68
2026-07-22,2308,台達電,10681580,10.69
2026-07-22,2454,聯發科,9430130,9.43
2026-07-22,3231,緯創,8760220,8.77
2026-07-22,2382,廣達,5589470,5.59
2026-07-22,2317,鴻海,4171709,4.18
2026-07-21,2382,廣達,26627519,26.63
2026-07-21,3711,日月光投控,14781769,14.78
2026-07-21,2379,瑞昱,14776839,14.78
2026-07-21,2609,陽明,14614700,14.62
2026-07-21,3034,聯詠,8364720,8.37
2026-07-21,2882,國泰金,7299490,7.3
2026-07-21,2330,台積電,6078660,6.07
2026-07-21,2317,鴻海,4786230,4.79
2026-07-21,2357,華碩,2665650,2.66
2026-07-20,2330,台積電,44742460,44.75
2026-07-20,2308,台達電,13077300,13.07
2026-07-20,2891,中信金,10257720,10.25
2026-07-20,2408,南亞科,8762250,8.76
2026-07-20,2327,國巨,6945690,6.95
2026-07-20,2317,鴻海,6808860,6.8
2026-07-20,2603,長榮,6461340,6.46
2026-07-20,2379,瑞昱,2954880,2.96
2026-07-19,2327,國巨,54104780,54.11
2026-07-19,2330,台積電,14788239,14.78
2026-07-19,2317,鴻海,7414130,7.42
2026-07-19,3711,日月光投控,7333909,7.34
2026-07-19,2891,中信金,4770330,4.78
2026-07-19,2382,廣達,4674690,4.67
2026-07-19,2301,光寶科,4022489,4.02
2026-07-19,3034,聯詠,2884430,2.88
2026-07-18,3231,緯創,14583010,14.59
2026-07-18,2357,華碩,13809190,13.81
2026-07-18,2454,聯發科,13698679,13.7
2026-07-18,2882,國泰金,13472220,13.47
2026-07-18,2327,國巨,13038440,13.03
2026-07-18,2301,光寶科,10616810,10.61
2026-07-18,2609,陽明,4684420,4.69
2026-07-18,2330,台積電,4594790,4.6
2026-07-18,2881,富邦金,3792230,3.8
2026-07-18,3711,日月光投控,3495280,3.5
2026-07-18,2382,廣達,2206470,2.2
2026-07-18,2317,鴻海,2003210,2.0
2026-07-17,3711,日月光投控,44801000,44.81
2026-07-17,2308,台達電,12043160,12.05
2026-07-17,3231,緯創,11438530,11.43
2026-07-17,2317,鴻海,8893690,8.89
2026-07-17,2891,中信金,7564460,7.57
2026-07-17,3034,聯詠,6957500,6.95
2026-07-17,2882,國泰金,4181740,4.19
2026-07-17,2609,陽明,4109620,4.11
2026-07-16,2408,南亞科,13674859,13.67
2026-07-16,2609,陽明,13310640,13.32
2026-07-16,2881,富邦金,12195610,12.19
2026-07-16,2603,長榮,12052420,12.05
2026-07-16,2301,光寶科,9889280,9.89
2026-07-16,2308,台達電,9237660,9.24
2026-07-16,2357,華碩,9184030,9.18
2026-07-16,2454,聯發科,6753820,6.75
2026-07-16,2882,國泰金,3903040,3.91
2026-07-16,2891,中信金,3790520,3.8
2026-07-16,3231,緯創,3563510,3.56
2026-07-16,2379,瑞昱,2430170,2.44
2026-07-15,2301,光寶科,15985040,15.98
2026-07-15,2330,台積電,10314190,10.31
2026-07-15,2891,中信金,10098230,10.1
2026-07-15,2327,國巨,9973120,9.97
2026-07-15,2881,富邦金,9632210,9.64
2026-07-15,2357,華碩,9244950,9.25
2026-07-15,2317,鴻海,9008580,9.0
2026-07-15,2603,長榮,7047549,7.05
2026-07-15,2882,國泰金,5889940,5.88
2026-07-15,2308,台達電,5873550,5.88
2026-07-15,2454,聯發科,3548000,3.54
2026-07-15,2382,廣達,3405530,3.4
2026-07-14,2308,台達電,14158840,14.16
2026-07-14,3711,日月光投控,14117160,14.12
2026-07-14,2327,國巨,13529159,13.52
2026-07-14,2379,瑞昱,12800790,12.81
2026-07-14,2301,光寶科,10759860,10.76
2026-07-14,2317,鴻海,9491200,9.5
2026-07-14,2881,富邦金,6094620,6.09
2026-07-14,2382,廣達,5040940,5.05
2026-07-14,2891,中信金,4889390,4.89
2026-07-14,2882,國泰金,4676600,4.67
2026-07-14,2357,華碩,4421390,4.43
2026-07-13,2301,光寶科,21497999,21.49
2026-07-13,2891,中信金,13020139,13.02
2026-07-13,3231,緯創,11847040,11.85
2026-07-13,2382,廣達,9696199,9.7
2026-07-13,2881,富邦金,9419870,9.41
2026-07-13,2327,國巨,7716969,7.72
2026-07-13,2408,南亞科,7417090,7.42
2026-07-13,2357,華碩,7228560,7.22
2026-07-13,2603,長榮,6339470,6.34
2026-07-13,2317,鴻海,5827220,5.83
2026-07-12,2609,陽明,49519530,49.52
2026-07-12,3231,緯創,12672840,12.67
2026-07-12,2317,鴻海,7772639,7.77
2026-07-12,2301,光寶科,6593660,6.6
2026-07-12,2379,瑞昱,6220410,6.23
2026-07-12,2308,台達電,5473310,5.48
2026-07-12,2881,富邦金,3708300,3.7
2026-07-12,2382,廣達,3071650,3.08
2026-07-12,2454,聯發科,2584730,2.58
2026-07-12,2882,國泰金,2360120,2.37
2026-07-11,3711,日月光投控,27898349,27.89
2026-07-11,2301,光寶科,12887770,12.89
2026-07-11,2891,中信金,12788949,12.79
2026-07-11,2603,長榮,10322970,10.32
2026-07-11,2408,南亞科,10216270,10.21
2026-07-11,2881,富邦金,7387919,7.39
2026-07-11,2327,國巨,5677210,5.67
2026-07-11,2379,瑞昱,5384540,5.38
2026-07-11,2317,鴻海,3802750,3.81
2026-07-11,3034,聯詠,3657050,3.65
2026-07-10,2408,南亞科,42061260,42.06
2026-07-10,3034,聯詠,12929180,12.92
2026-07-10,2301,光寶科,10131710,10.13
2026-07-10,2891,中信金,9015570,9.02
2026-07-10,2881,富邦金,8094110,8.09
2026-07-10,2882,國泰金,6842849,6.85
2026-07-10,3711,日月光投控,5321060,5.32
2026-07-10,2454,聯發科,3009000,3.0
2026-07-10,2609,陽明,2612940,2.61
2026-07-09,2327,國巨,36199440,36.2
2026-07-09,2301,光寶科,14521410,14.52
2026-07-09,2379,瑞昱,10379490,10.38
2026-07-09,3711,日月光投控,9796289,9.79
2026-07-09,2891,中信金,9313020,9.31
2026-07-09,3231,緯創,5589720,5.59
2026-07-09,2308,台達電,4851059,4.85
2026-07-09,2882,國泰金,3603540,3.6
2026-07-09,3034,聯詠,3028939,3.03
2026-07-09,2357,華碩,2736570,2.73
2026-07-08,3711,日月光投控,16984020,16.99
2026-07-08,2382,廣達,14939930,14.94
2026-07-08,3034,聯詠,14539529,14.53
2026-07-08,2357,華碩,10879280,10.88
2026-07-08,2317,鴻海,10252650,10.26
2026-07-08,3231,緯創,8530319,8.54
2026-07-08,2609,陽明,7323600,7.32
2026-07-08,2882,國泰金,7194160,7.19
2026-07-08,2881,富邦金,4812450,4.81
2026-07-08,2330,台積電,2315470,2.32
2026-07-08,2454,聯發科,2228700,2.22
2026-07-07,2330,台積電,18458570,18.46
2026-07-07,2301,光寶科,13018989,13.02
2026-07-07,2891,中信金,12653289,12.66
2026-07-07,2609,陽明,12566150,12.57
2026-07-07,2881,富邦金,12005140,12.01
2026-07-07,2454,聯發科,9099760,9.09
2026-07-07,2357,華碩,7847250,7.84
2026-07-07,3034,聯詠,6623019,6.62
2026-07-07,2882,國泰金,4653850,4.66
2026-07-07,3711,日月光投控,3065970,3.07
2026-07-06,3231,緯創,14231320,14.24
2026-07-06,2382,廣達,14081350,14.09
2026-07-06,2882,國泰金,12224770,12.22
2026-07-06,2609,陽明,10191289,10.19
2026-07-06,2379,瑞昱,9771180,9.77
2026-07-06,2408,南亞科,9484330,9.48
2026-07-06,2308,台達電,9201990,9.21
2026-07-06,2327,國巨,7404720,7.4
2026-07-06,2330,台積電,4514590,4.51
2026-07-06,2603,長榮,4487700,4.49
2026-07-06,3034,聯詠,2283200,2.29
2026-07-06,3711,日月光投控,2118859,2.11
2026-07-05,2379,瑞昱,21505620,21.51
2026-07-05,2382,廣達,14474040,14.48
2026-07-05,2603,長榮,13938930,13.94
2026-07-05,2308,台達電,12254410,12.26
2026-07-05,2408,南亞科,9350380,9.35
2026-07-05,2357,華碩,9256140,9.26
2026-07-05,2881,富邦金,6940660,6.95
2026-07-05,2454,聯發科,5042930,5.05
2026-07-05,2609,陽明,5007530,5.0
2026-07-05,3231,緯創,2191390,2.2
2026-07-04,2882,國泰金,19895700,19.89
2026-07-04,2379,瑞昱,12752130,12.75
2026-07-04,2881,富邦金,12412340,12.42
2026-07-04,2308,台達電,12090740,12.09
2026-07-04,2330,台積電,11460760,11.46
2026-07-04,2317,鴻海,7695550,7.7
2026-07-04,3711,日月光投控,7212530,7.21
2026-07-04,2454,聯發科,5770519,5.77
2026-07-04,2408,南亞科,4240630,4.24
2026-07-04,2891,中信金,4129750,4.12
2026-07-04,2603,長榮,2359700,2.35
2026-07-03,2301,光寶科,18225090,18.22
2026-07-03,3034,聯詠,13285410,13.28
2026-07-03,2357,華碩,13105670,13.11
2026-07-03,2382,廣達,11830540,11.84
2026-07-03,2881,富邦金,11628510,11.63
2026-07-03,2882,國泰金,10893630,10.89
2026-07-03,2609,陽明,7475100,7.47
2026-07-03,2330,台積電,6439260,6.43
2026-07-03,3231,緯創,4868820,4.86
2026-07-03,2308,台達電,2270000,2.27
2026-07-02,2454,聯發科,45252470,45.25
2026-07-02,2308,台達電,11204790,11.21
2026-07-02,2379,瑞昱,10654760,10.66
2026-07-02,2603,長榮,9402070,9.41
2026-07-02,2609,陽明,8349939,8.35
2026-07-02,2882,國泰金,6891870,6.9
2026-07-02,2357,華碩,5989040,5.99
2026-07-02,2408,南亞科,2237460,2.23
2026-07-01,2454,聯發科,19783340,19.79
2026-07-01,2379,瑞昱,14470130,14.48
2026-07-01,2609,陽明,13709099,13.7
2026-07-01,2382,廣達,12343910,12.34
2026-07-01,3711,日月光投控,11331690,11.33
2026-07-01,2603,長榮,9730130,9.73
2026-07-01,2408,南亞科,6225240,6.22
2026-07-01,2330,台積電,4676749,4.68
2026-07-01,2301,光寶科,4162050,4.16
2026-07-01,2308,台達電,3572809,3.57
2026-06-30,3231,緯創,15124140,15.13
2026-06-30,2882,國泰金,13560400,13.57
2026-06-30,2327,國巨,13001090,13.01
2026-06-30,2308,台達電,10207310,10.21
2026-06-30,2891,中信金,10170280,10.18
2026-06-30,2881,富邦金,7580579,7.59
2026-06-30,2317,鴻海,7257969,7.25
2026-06-30,2330,台積電,7243060,7.24
2026-06-30,2382,廣達,6732980,6.74
2026-06-30,3711,日月光投控,4791550,4.79
2026-06-30,2603,長榮,4281830,4.29
2026-06-29,3231,緯創,24339260,24.33
2026-06-29,2382,廣達,14288300,14.29
2026-06-29,2882,國泰金,12587890,12.59
2026-06-29,2301,光寶科,10511510,10.52
2026-06-29,2357,華碩,10100620,10.1
2026-06-29,2308,台達電,9668480,9.66
2026-06-29,3711,日月光投控,8567590,8.57
2026-06-29,2609,陽明,7895860,7.9
2026-06-29,3034,聯詠,2049230,2.04
2026-06-28,2357,華碩,14345859,14.35
2026-06-28,3711,日月光投控,13666010,13.66
2026-06-28,2382,廣達,13258810,13.26
2026-06-28,2881,富邦金,13067350,13.07
2026-06-28,2603,長榮,12662650,12.67
2026-06-28,3231,緯創,11350129,11.35
2026-06-28,2327,國巨,10722910,10.73
2026-06-28,2308,台達電,8175629,8.17
2026-06-28,2609,陽明,2737630,2.74
2026-06-27,2317,鴻海,25082750,25.09
2026-06-27,2379,瑞昱,11680259,11.69
2026-06-27,3034,聯詠,11639280,11.64
2026-06-27,2301,光寶科,11009140,11.01
2026-06-27,3711,日月光投控,8861810,8.86
2026-06-27,2327,國巨,8402150,8.41
2026-06-27,2881,富邦金,6742690,6.74
2026-06-27,2330,台積電,5197960,5.2
2026-06-27,2609,陽明,4287180,4.29
2026-06-27,2308,台達電,3556700,3.56
2026-06-27,2357,華碩,3507380,3.51
2026-06-26,2882,國泰金,31693960,31.7
2026-06-26,2609,陽明,13024230,13.03
2026-06-26,2330,台積電,10555480,10.55
2026-06-26,2301,光寶科,8387690,8.39
2026-06-26,3034,聯詠,8215590,8.22
2026-06-26,2327,國巨,6859640,6.86
2026-06-26,2881,富邦金,5712970,5.71
2026-06-26,3231,緯創,5377840,5.38
2026-06-26,2308,台達電,4898270,4.9
2026-06-26,2317,鴻海,2818820,2.82
2026-06-26,2454,聯發科,2443480,2.44
2026-06-25,2327,國巨,45333210,45.34
2026-06-25,2603,長榮,11986890,11.99
2026-06-25,2609,陽明,9409450,9.4
2026-06-25,2882,國泰金,8206929,8.2
2026-06-25,2330,台積電,6864890,6.86
2026-06-25,2891,中信金,6729220,6.72
2026-06-25,3711,日月光投控,6176800,6.17
2026-06-25,2301,光寶科,5312750,5.32
2026-06-24,2330,台積電,14590940,14.6
2026-06-24,2891,中信金,13224620,13.22
2026-06-24,2454,聯發科,11135000,11.13
2026-06-24,2317,鴻海,10547650,10.54
2026-06-24,2379,瑞昱,10434900,10.44
2026-06-24,2301,光寶科,10165040,10.17
2026-06-24,2308,台達電,7252509,7.25
2026-06-24,2603,長榮,5772789,5.77
2026-06-24,2382,廣達,5710300,5.72
2026-06-24,2408,南亞科,4249180,4.24
2026-06-24,2881,富邦金,4111700,4.12
2026-06-24,2357,華碩,2809459,2.8
2026-06-23,2379,瑞昱,16438410,16.44
2026-06-23,2603,長榮,13932430,13.94
2026-06-23,3231,緯創,13219940,13.21
2026-06-23,2454,聯發科,11937160,11.93
2026-06-23,2330,台積電,11848310,11.84
2026-06-23,2881,富邦金,9390220,9.39
2026-06-23,2891,中信金,7599590,7.6
2026-06-23,3034,聯詠,7061830,7.07
2026-06-23,2882,國泰金,5024670,5.03
2026-06-23,2317,鴻海,3552869,3.55
2026-06-22,2609,陽明,48034140,48.03
2026-06-22,2882,國泰金,12549329,12.54
2026-06-22,2330,台積電,9424250,9.43
2026-06-22,3711,日月光投控,9232730,9.23
2026-06-22,2382,廣達,9231750,9.23
2026-06-22,2454,聯發科,5194230,5.2
2026-06-22,2357,華碩,3786950,3.79
2026-06-22,2308,台達電,2553650,2.55
2026-06-21,2382,廣達,13977100,13.97
2026-06-21,2330,台積電,13376029,13.37
2026-06-21,3711,日月光投控,12907130,12.91
2026-06-21,2408,南亞科,12048480,12.04
2026-06-21,3034,聯詠,11978590,11.98
2026-06-21,3231,緯創,9741240,9.75
2026-06-21,2327,國巨,8676420,8.68
2026-06-21,2891,中信金,5376210,5.37
2026-06-21,2317,鴻海,4898840,4.9
2026-06-21,2603,長榮,2603430,2.61
2026-06-21,2881,富邦金,2254780,2.25
